var_name,consumer_repo,consumer_service,source_path,source_line,var_type
POSTGRES_PASSWORD,noorinalabs-deploy,compose,noorinalabs-deploy/compose/docker-compose.prod.yml,137,docker-env
POSTGRES_PASSWORD,noorinalabs-deploy,compose,noorinalabs-deploy/compose/docker-compose.prod.yml,445,docker-env
POSTGRES_PASSWORD,noorinalabs-deploy,compose,noorinalabs-deploy/compose/docker-compose.prod.yml,769,docker-env
POSTGRES_PASSWORD,noorinalabs-deploy,integration-tests,noorinalabs-deploy/integration-tests/docker-compose.test.yml,11,docker-env
POSTGRES_PASSWORD,noorinalabs-deploy,integration-tests,noorinalabs-deploy/integration-tests/docker-compose.test.yml,117,docker-env
POSTGRES_PASSWORD,noorinalabs-isnad-graph,,noorinalabs-isnad-graph/.env.example,14,dotenv-example
POSTGRES_PASSWORD,noorinalabs-isnad-graph,,noorinalabs-isnad-graph/.env.example,52,dotenv-example
POSTGRES_PASSWORD,noorinalabs-isnad-graph,,noorinalabs-isnad-graph/CLAUDE.md,143,claude-md-ref
POSTGRES_PASSWORD,noorinalabs-isnad-graph,,noorinalabs-isnad-graph/docker-compose.yml,30,docker-env
POSTGRES_PASSWORD,noorinalabs-user-service,,noorinalabs-user-service/docker-compose.dev.yml,29,docker-env
POSTGRES_USER,noorinalabs-data-acquisition,,noorinalabs-data-acquisition/CLAUDE.md,113,claude-md-ref
POSTGRES_USER,noorinalabs-deploy,.github,noorinalabs-deploy/.github/workflows/deploy-all.yml,31,gha-secret
POSTGRES_USER,noorinalabs-deploy,.github,noorinalabs-deploy/.github/workflows/deploy-isnad-graph.yml,50,gha-secret
POSTGRES_USER,noorinalabs-deploy,.github,noorinalabs-deploy/.github/workflows/deploy-prod.yml,206,gha-secret
POSTGRES_USER,noorinalabs-deploy,.github,noorinalabs-deploy/.github/workflows/deploy-stg.yml,120,gha-secret
POSTGRES_USER,noorinalabs-deploy,compose,noorinalabs-deploy/compose/.env.example,7,dotenv-example
POSTGRES_USER,noorinalabs-deploy,compose,noorinalabs-deploy/compose/docker-compose.prod.yml,54,docker-env
POSTGRES_USER,noorinalabs-deploy,compose,noorinalabs-deploy/compose/docker-compose.prod.yml,137,docker-env
POSTGRES_USER,noorinalabs-deploy,compose,noorinalabs-deploy/compose/docker-compose.prod.yml,444,docker-env
POSTGRES_USER,noorinalabs-deploy,compose,noorinalabs-deploy/compose/docker-compose.prod.yml,769,docker-env
POSTGRES_USER,noorinalabs-deploy,integration-tests,noorinalabs-deploy/integration-tests/docker-compose.test.yml,10,docker-env
POSTGRES_USER,noorinalabs-deploy,integration-tests,noorinalabs-deploy/integration-tests/docker-compose.test.yml,116,docker-env
POSTGRES_USER,noorinalabs-isnad-graph,,noorinalabs-isnad-graph/.env.example,13,dotenv-example
POSTGRES_USER,noorinalabs-isnad-graph,,noorinalabs-isnad-graph/.env.example,51,dotenv-example
POSTGRES_USER,noorinalabs-isnad-graph,,noorinalabs-isnad-graph/CLAUDE.md,143,claude-md-ref
POSTGRES_USER,noorinalabs-isnad-graph,,noorinalabs-isnad-graph/docker-compose.yml,29,docker-env
POSTGRES_USER,noorinalabs-user-service,,noorinalabs-user-service/docker-compose.dev.yml,28,docker-env
PROM_CONFIG_FILE,noorinalabs-deploy,compose,noorinalabs-deploy/compose/.env.example,47,dotenv-example
RATE_LIMIT_REQUESTS_PER_MINUTE,noorinalabs-isnad-graph,,noorinalabs-isnad-graph/.env.example,35,dotenv-example
RATE_LIMIT_REQUESTS_PER_MINUTE,noorinalabs-isnad-graph,,noorinalabs-isnad-graph/CLAUDE.md,159,claude-md-ref
RATE_LIMIT_REQUESTS_PER_MINUTE,noorinalabs-user-service,,noorinalabs-user-service/CLAUDE.md,91,claude-md-ref
RATE_LIMIT_WINDOW_SECONDS,noorinalabs-isnad-graph,,noorinalabs-isnad-graph/.env.example,36,dotenv-example
REDIS_DB,noorinalabs-user-service,src,noorinalabs-user-service/src/app/config.py,56,pydantic-setting
REDIS_HOST,noorinalabs-user-service,src,noorinalabs-user-service/src/app/config.py,53,pydantic-setting
REDIS_PASSWORD,noorinalabs-deploy,.github,noorinalabs-deploy/.github/workflows/deploy-all.yml,34,gha-secret
REDIS_PASSWORD,noorinalabs-deploy,.github,noorinalabs-deploy/.github/workflows/deploy-isnad-graph.yml,53,gha-secret
REDIS_PASSWORD,noorinalabs-deploy,.github,noorinalabs-deploy/.github/workflows/deploy-prod.yml,209,gha-secret
REDIS_PASSWORD,noorinalabs-deploy,.github,noorinalabs-deploy/.github/workflows/deploy-stg.yml,123,gha-secret
REDIS_PASSWORD,noorinalabs-deploy,compose,noorinalabs-deploy/compose/.env.example,10,dotenv-example
REDIS_PASSWORD,noorinalabs-deploy,compose,noorinalabs-deploy/compose/docker-compose.prod.yml,138,docker-env
REDIS_PASSWORD,noorinalabs-isnad-graph,,noorinalabs-isnad-graph/.env.example,22,dotenv-example
REDIS_PASSWORD,noorinalabs-isnad-graph,,noorinalabs-isnad-graph/.env.example,54,dotenv-example
REDIS_PASSWORD,noorinalabs-isnad-graph,,noorinalabs-isnad-graph/CLAUDE.md,144,claude-md-ref
REDIS_PASSWORD,noorinalabs-user-service,src,noorinalabs-user-service/src/app/config.py,55,pydantic-setting
REDIS_PORT,noorinalabs-user-service,src,noorinalabs-user-service/src/app/config.py,54,pydantic-setting
REDIS_TLS,noorinalabs-user-service,src,noorinalabs-user-service/src/app/config.py,58,pydantic-setting
REDIS_URL,noorinalabs-deploy,compose,noorinalabs-deploy/compose/docker-compose.prod.yml,138,docker-env
REDIS_URL,noorinalabs-deploy,compose,noorinalabs-deploy/compose/docker-compose.prod.yml,384,docker-env
REDIS_URL,noorinalabs-deploy,integration-tests,noorinalabs-deploy/integration-tests/docker-compose.test.yml,38,docker-env
REDIS_URL,noorinalabs-deploy,integration-tests,noorinalabs-deploy/integration-tests/docker-compose.test.yml,146,docker-env
REDIS_URL,noorinalabs-isnad-graph,,noorinalabs-isnad-graph/.env.example,21,dotenv-example
REDIS_URL,noorinalabs-isnad-graph,,noorinalabs-isnad-graph/CLAUDE.md,144,claude-md-ref
REDIS_URL,noorinalabs-user-service,,noorinalabs-user-service/.env.example,20,dotenv-example
REDIS_URL,noorinalabs-user-service,,noorinalabs-user-service/CLAUDE.md,81,claude-md-ref
REDIS_URL,noorinalabs-user-service,src,noorinalabs-user-service/src/app/config.py,52,pydantic-setting
RUN_MODE,noorinalabs-deploy,integration-tests,noorinalabs-deploy/integration-tests/tests/conftest.py,46,os-environ
RUN_MODE,noorinalabs-deploy,integration-tests,noorinalabs-deploy/integration-tests/tests/test_network_isolation.py,28,os-environ
S3_ENDPOINT_URL,noorinalabs-isnad-ingest-platform,,noorinalabs-isnad-ingest-platform/docker-compose.yaml,22,docker-env
S3_ENDPOINT_URL,noorinalabs-isnad-ingest-platform,,noorinalabs-isnad-ingest-platform/docker-compose.yaml,37,docker-env
S3_ENDPOINT_URL,noorinalabs-isnad-ingest-platform,,noorinalabs-isnad-ingest-platform/docker-compose.yaml,52,docker-env
S3_ENDPOINT_URL,noorinalabs-isnad-ingest-platform,,noorinalabs-isnad-ingest-platform/docker-compose.yaml,67,docker-env
S3_ENDPOINT_URL,noorinalabs-isnad-ingest-platform,,noorinalabs-isnad-ingest-platform/workers/dedup/main.py,24,os-environ
S3_ENDPOINT_URL,noorinalabs-isnad-ingest-platform,,noorinalabs-isnad-ingest-platform/workers/enrich/main.py,22,os-environ
S3_ENDPOINT_URL,noorinalabs-isnad-ingest-platform,,noorinalabs-isnad-ingest-platform/workers/ingest/main.py,29,os-environ
S3_ENDPOINT_URL,noorinalabs-isnad-ingest-platform,,noorinalabs-isnad-ingest-platform/workers/normalize/main.py,22,os-environ
S3_ENDPOINT_URL,noorinalabs-isnad-ingest-platform,src,noorinalabs-isnad-ingest-platform/src/cli.py,532,os-environ
SLACK_WEBHOOK_FILE,noorinalabs-deploy,compose,noorinalabs-deploy/compose/.env.example,60,dotenv-example
SLACK_WEBHOOK_URL,noorinalabs-deploy,.github,noorinalabs-deploy/.github/workflows/deploy-prod.yml,256,gha-secret
SLACK_WEBHOOK_URL,noorinalabs-deploy,.github,noorinalabs-deploy/.github/workflows/deploy-stg.yml,165,gha-secret
SMTP_FROM_EMAIL,noorinalabs-user-service,src,noorinalabs-user-service/src/app/config.py,109,pydantic-setting
SMTP_FROM_NAME,noorinalabs-user-service,src,noorinalabs-user-service/src/app/config.py,110,pydantic-setting
SMTP_HOST,noorinalabs-user-service,src,noorinalabs-user-service/src/app/config.py,105,pydantic-setting
SMTP_PASSWORD,noorinalabs-user-service,src,noorinalabs-user-service/src/app/config.py,108,pydantic-setting
SMTP_PORT,noorinalabs-user-service,src,noorinalabs-user-service/src/app/config.py,106,pydantic-setting
SMTP_START_TLS,noorinalabs-user-service,src,noorinalabs-user-service/src/app/config.py,111,pydantic-setting
SMTP_USERNAME,noorinalabs-user-service,src,noorinalabs-user-service/src/app/config.py,107,pydantic-setting
SPRING_SECURITY_USER_NAME,noorinalabs-deploy,compose,noorinalabs-deploy/compose/docker-compose.prod.yml,1022,docker-env
SPRING_SECURITY_USER_PASSWORD,noorinalabs-deploy,compose,noorinalabs-deploy/compose/docker-compose.prod.yml,1023,docker-env
STG_TEST_USER_EMAIL,noorinalabs-deploy,.github,noorinalabs-deploy/.github/workflows/verify-deploy.yml,90,gha-secret
STG_TEST_USER_EMAIL,noorinalabs-deploy,integration-tests,noorinalabs-deploy/integration-tests/tests/conftest.py,98,os-environ
STG_TEST_USER_PASSWORD,noorinalabs-deploy,.github,noorinalabs-deploy/.github/workflows/verify-deploy.yml,91,gha-secret
STG_TEST_USER_REFRESH_TOKEN,noorinalabs-deploy,integration-tests,noorinalabs-deploy/integration-tests/tests/conftest.py,97,os-environ
SUNNAH_API_KEY,noorinalabs-data-acquisition,,noorinalabs-data-acquisition/.env.example,10,dotenv-example
SUNNAH_API_KEY,noorinalabs-data-acquisition,,noorinalabs-data-acquisition/CLAUDE.md,116,claude-md-ref
SUNNAH_API_KEY,noorinalabs-isnad-graph,,noorinalabs-isnad-graph/.env.example,25,dotenv-example
SUNNAH_API_KEY,noorinalabs-isnad-graph,,noorinalabs-isnad-graph/CLAUDE.md,147,claude-md-ref
SUNNAH_API_KEY,noorinalabs-isnad-graph,.github,noorinalabs-isnad-graph/.github/workflows/pipeline.yml,51,gha-secret
SUNNAH_API_KEY,noorinalabs-isnad-ingest-platform,,noorinalabs-isnad-ingest-platform/.env.example,10,dotenv-example
TF_STATE_B2_APP_KEY,noorinalabs-deploy,.github,noorinalabs-deploy/.github/workflows/terraform.yml,58,gha-secret
TF_STATE_B2_APP_KEY,noorinalabs-deploy,.github,noorinalabs-deploy/.github/workflows/terraform.yml,203,gha-secret
TF_STATE_B2_APP_KEY,noorinalabs-deploy,.github,noorinalabs-deploy/.github/workflows/terraform.yml,255,gha-secret
TF_STATE_B2_APP_KEY,noorinalabs-deploy,.github,noorinalabs-deploy/.github/workflows/terraform.yml,351,gha-secret
TF_STATE_B2_APP_KEY,noorinalabs-deploy,.github,noorinalabs-deploy/.github/workflows/terraform.yml,413,gha-secret
TF_STATE_B2_APP_KEY,noorinalabs-deploy,.github,noorinalabs-deploy/.github/workflows/terraform.yml,455,gha-secret
TF_STATE_B2_KEY_ID,noorinalabs-deploy,.github,noorinalabs-deploy/.github/workflows/terraform.yml,57,gha-secret
TF_STATE_B2_KEY_ID,noorinalabs-deploy,.github,noorinalabs-deploy/.github/workflows/terraform.yml,202,gha-secret
TF_STATE_B2_KEY_ID,noorinalabs-deploy,.github,noorinalabs-deploy/.github/workflows/terraform.yml,254,gha-secret
TF_STATE_B2_KEY_ID,noorinalabs-deploy,.github,noorinalabs-deploy/.github/workflows/terraform.yml,350,gha-secret
TF_STATE_B2_KEY_ID,noorinalabs-deploy,.github,noorinalabs-deploy/.github/workflows/terraform.yml,412,gha-secret
TF_STATE_B2_KEY_ID,noorinalabs-deploy,.github,noorinalabs-deploy/.github/workflows/terraform.yml,454,gha-secret
TOTP_ENCRYPTION_KEY,noorinalabs-deploy,integration-tests,noorinalabs-deploy/integration-tests/docker-compose.test.yml,52,docker-env
TOTP_ENCRYPTION_KEY,noorinalabs-deploy,integration-tests,noorinalabs-deploy/integration-tests/docker-compose.test.yml,186,docker-env
TOTP_ENCRYPTION_KEY,noorinalabs-user-service,src,noorinalabs-user-service/src/app/config.py,115,pydantic-setting
TOTP_ISSUER_NAME,noorinalabs-user-service,src,noorinalabs-user-service/src/app/config.py,114,pydantic-setting
TOTP_RECOVERY_CODE_COUNT,noorinalabs-user-service,src,noorinalabs-user-service/src/app/config.py,116,pydantic-setting
USER_POSTGRES_DB,noorinalabs-deploy,.github,noorinalabs-deploy/.github/workflows/db-migrate.yml,111,gha-secret
USER_POSTGRES_DB,noorinalabs-deploy,.github,noorinalabs-deploy/.github/workflows/deploy-all.yml,42,gha-secret
USER_POSTGRES_DB,noorinalabs-deploy,.github,noorinalabs-deploy/.github/workflows/deploy-isnad-graph.yml,77,gha-secret
USER_POSTGRES_DB,noorinalabs-deploy,.github,noorinalabs-deploy/.github/workflows/deploy-prod.yml,228,gha-secret
USER_POSTGRES_DB,noorinalabs-deploy,.github,noorinalabs-deploy/.github/workflows/deploy-stg.yml,142,gha-secret
USER_POSTGRES_DB,noorinalabs-deploy,compose,noorinalabs-deploy/compose/.env.example,21,dotenv-example
USER_POSTGRES_DB,noorinalabs-deploy,compose,noorinalabs-deploy/compose/docker-compose.prod.yml,354,docker-env
USER_POSTGRES_DB,noorinalabs-deploy,compose,noorinalabs-deploy/compose/docker-compose.prod.yml,383,docker-env
USER_POSTGRES_DB,noorinalabs-deploy,compose,noorinalabs-deploy/compose/docker-compose.prod.yml,443,docker-env
USER_POSTGRES_DB,noorinalabs-deploy,compose,noorinalabs-deploy/compose/docker-compose.prod.yml,504,docker-env
USER_POSTGRES_DB,noorinalabs-deploy,integration-tests,noorinalabs-deploy/integration-tests/docker-compose.test.yml,180,docker-env
USER_POSTGRES_DB,noorinalabs-deploy,integration-tests,noorinalabs-deploy/integration-tests/tests/conftest.py,143,os-environ
USER_POSTGRES_HOST,noorinalabs-deploy,integration-tests,noorinalabs-deploy/integration-tests/docker-compose.test.yml,178,docker-env
USER_POSTGRES_HOST,noorinalabs-deploy,integration-tests,noorinalabs-deploy/integration-tests/tests/conftest.py,142,os-environ
USER_POSTGRES_PASSWORD,noorinalabs-deploy,.github,noorinalabs-deploy/.github/workflows/deploy-all.yml,41,gha-secret
USER_POSTGRES_PASSWORD,noorinalabs-deploy,.github,noorinalabs-deploy/.github/workflows/deploy-isnad-graph.yml,78,gha-secret
USER_POSTGRES_PASSWORD,noorinalabs-deploy,.github,noorinalabs-deploy/.github/workflows/deploy-prod.yml,229,gha-secret
USER_POSTGRES_PASSWORD,noorinalabs-deploy,.github,noorinalabs-deploy/.github/workflows/deploy-stg.yml,143,gha-secret
USER_POSTGRES_PASSWORD,noorinalabs-deploy,compose,noorinalabs-deploy/compose/.env.example,20,dotenv-example
USER_POSTGRES_PASSWORD,noorinalabs-deploy,compose,noorinalabs-deploy/compose/docker-compose.prod.yml,354,docker-env
USER_POSTGRES_PASSWORD,noorinalabs-deploy,compose,noorinalabs-deploy/compose/docker-compose.prod.yml,383,docker-env
USER_POSTGRES_PASSWORD,noorinalabs-deploy,compose,noorinalabs-deploy/compose/docker-compose.prod.yml,445,docker-env
USER_POSTGRES_PASSWORD,noorinalabs-deploy,compose,noorinalabs-deploy/compose/docker-compose.prod.yml,504,docker-env
USER_POSTGRES_PASSWORD,noorinalabs-deploy,integration-tests,noorinalabs-deploy/integration-tests/docker-compose.test.yml,182,docker-env
USER_POSTGRES_PASSWORD,noorinalabs-deploy,integration-tests,noorinalabs-deploy/integration-tests/tests/conftest.py,141,os-environ
USER_POSTGRES_PORT,noorinalabs-deploy,integration-tests,noorinalabs-deploy/integration-tests/docker-compose.test.yml,179,docker-env
USER_POSTGRES_PORT,noorinalabs-deploy,integration-tests,noorinalabs-deploy/integration-tests/tests/conftest.py,142,os-environ
USER_POSTGRES_USER,noorinalabs-deploy,.github,noorinalabs-deploy/.github/workflows/db-migrate.yml,110,gha-secret
USER_POSTGRES_USER,noorinalabs-deploy,.github,noorinalabs-deploy/.github/workflows/deploy-all.yml,40,gha-secret
USER_POSTGRES_USER,noorinalabs-deploy,.github,noorinalabs-deploy/.github/workflows/deploy-isnad-graph.yml,79,gha-secret
USER_POSTGRES_USER,noorinalabs-deploy,.github,noorinalabs-deploy/.github/workflows/deploy-prod.yml,230,gha-secret
USER_POSTGRES_USER,noorinalabs-deploy,.github,noorinalabs-deploy/.github/workflows/deploy-stg.yml,144,gha-secret
USER_POSTGRES_USER,noorinalabs-deploy,compose,noorinalabs-deploy/compose/.env.example,19,dotenv-example
USER_POSTGRES_USER,noorinalabs-deploy,compose,noorinalabs-deploy/compose/docker-compose.prod.yml,354,docker-env
USER_POSTGRES_USER,noorinalabs-deploy,compose,noorinalabs-deploy/compose/docker-compose.prod.yml,383,docker-env
USER_POSTGRES_USER,noorinalabs-deploy,compose,noorinalabs-deploy/compose/docker-compose.prod.yml,444,docker-env
USER_POSTGRES_USER,noorinalabs-deploy,compose,noorinalabs-deploy/compose/docker-compose.prod.yml,504,docker-env
USER_POSTGRES_USER,noorinalabs-deploy,integration-tests,noorinalabs-deploy/integration-tests/docker-compose.test.yml,181,docker-env
USER_POSTGRES_USER,noorinalabs-deploy,integration-tests,noorinalabs-deploy/integration-tests/tests/conftest.py,140,os-environ
USER_REDIS_PASSWORD,noorinalabs-deploy,.github,noorinalabs-deploy/.github/workflows/deploy-all.yml,43,gha-secret
USER_REDIS_PASSWORD,noorinalabs-deploy,.github,noorinalabs-deploy/.github/workflows/deploy-isnad-graph.yml,80,gha-secret
USER_REDIS_PASSWORD,noorinalabs-deploy,.github,noorinalabs-deploy/.github/workflows/deploy-prod.yml,231,gha-secret
USER_REDIS_PASSWORD,noorinalabs-deploy,.github,noorinalabs-deploy/.github/workflows/deploy-stg.yml,145,gha-secret
USER_REDIS_PASSWORD,noorinalabs-deploy,compose,noorinalabs-deploy/compose/.env.example,22,dotenv-example
USER_REDIS_PASSWORD,noorinalabs-deploy,compose,noorinalabs-deploy/compose/docker-compose.prod.yml,384,docker-env
USER_REDIS_URL,noorinalabs-deploy,integration-tests,noorinalabs-deploy/integration-tests/docker-compose.test.yml,183,docker-env
USER_REDIS_URL,noorinalabs-deploy,integration-tests,noorinalabs-deploy/integration-tests/tests/conftest.py,145,os-environ
USER_SERVICE_BASE_URL,noorinalabs-deploy,integration-tests,noorinalabs-deploy/integration-tests/tests/conftest.py,125,os-environ
USER_SERVICE_IMAGE_TAG,noorinalabs-deploy,compose,noorinalabs-deploy/compose/.env.example,73,dotenv-example
USER_SERVICE_JWKS_URL,noorinalabs-deploy,integration-tests,noorinalabs-deploy/integration-tests/docker-compose.test.yml,150,docker-env
USER_SERVICE_ORIGIN,noorinalabs-deploy,compose,noorinalabs-deploy/compose/docker-compose.prod.yml,203,docker-env
USER_SERVICE_PYPROJECT,noorinalabs-deploy,.github,noorinalabs-deploy/.github/workflows/scripts/cold_rebuild_static_checks.py,325,os-environ
USER_SERVICE_URL,noorinalabs-deploy,integration-tests,noorinalabs-deploy/integration-tests/docker-compose.test.yml,176,docker-env
USER_SERVICE_URL,noorinalabs-deploy,integration-tests,noorinalabs-deploy/integration-tests/tests/conftest.py,125,os-environ
USER_SERVICE_URL,noorinalabs-deploy,integration-tests,noorinalabs-deploy/integration-tests/tests/test_auth_flow.py,17,os-environ
VERIFICATION_BASE_URL,noorinalabs-user-service,src,noorinalabs-user-service/src/app/config.py,102,pydantic-setting
VERIFICATION_RATE_LIMIT_MAX,noorinalabs-user-service,src,noorinalabs-user-service/src/app/config.py,100,pydantic-setting
VERIFICATION_RATE_LIMIT_WINDOW_MINUTES,noorinalabs-user-service,src,noorinalabs-user-service/src/app/config.py,101,pydantic-setting
VERIFICATION_TOKEN_EXPIRE_HOURS,noorinalabs-user-service,src,noorinalabs-user-service/src/app/config.py,99,pydantic-setting
VITE_USER_SERVICE_ORIGIN,noorinalabs-isnad-graph,frontend,noorinalabs-isnad-graph/frontend/.env.example,22,dotenv-example
VITE_USER_SERVICE_ORIGIN,noorinalabs-isnad-graph,frontend,noorinalabs-isnad-graph/frontend/src/__tests__/runtime-config.test.ts,8,import-meta-env
VITE_USER_SERVICE_ORIGIN,noorinalabs-isnad-graph,frontend,noorinalabs-isnad-graph/frontend/src/api/profile-client.ts,10,import-meta-env
VITE_USER_SERVICE_ORIGIN,noorinalabs-isnad-graph,frontend,noorinalabs-isnad-graph/frontend/src/hooks/useAuth.ts,83,import-meta-env
VITE_USER_SERVICE_ORIGIN,noorinalabs-isnad-graph,frontend,noorinalabs-isnad-graph/frontend/src/pages/LoginPage.tsx,13,import-meta-env
VITE_USER_SERVICE_ORIGIN,noorinalabs-isnad-graph,frontend,noorinalabs-isnad-graph/frontend/src/runtime-config.d.ts,5,import-meta-env
VPS_HOST,noorinalabs-deploy,.github,noorinalabs-deploy/.github/workflows/db-migrate.yml,115,gha-var
VPS_HOST,noorinalabs-deploy,.github,noorinalabs-deploy/.github/workflows/db-migrate.yml,257,gha-var
VPS_HOST,noorinalabs-deploy,.github,noorinalabs-deploy/.github/workflows/deploy-all.yml,50,gha-var
VPS_HOST,noorinalabs-deploy,.github,noorinalabs-deploy/.github/workflows/deploy-isnad-graph.yml,82,gha-var
VPS_HOST,noorinalabs-deploy,.github,noorinalabs-deploy/.github/workflows/deploy-isnad-graph.yml,142,gha-var
VPS_HOST,noorinalabs-deploy,.github,noorinalabs-deploy/.github/workflows/deploy-landing-page.yml,33,gha-var
VPS_HOST,noorinalabs-deploy,.github,noorinalabs-deploy/.github/workflows/deploy-prod.yml,132,gha-var
VPS_HOST,noorinalabs-deploy,.github,noorinalabs-deploy/.github/workflows/deploy-prod.yml,233,gha-var
VPS_HOST,noorinalabs-deploy,.github,noorinalabs-deploy/.github/workflows/deploy-prod.yml,261,gha-var
VPS_HOST,noorinalabs-deploy,.github,noorinalabs-deploy/.github/workflows/deploy-stg.yml,147,gha-var
VPS_HOST,noorinalabs-deploy,.github,noorinalabs-deploy/.github/workflows/deploy-stg.yml,170,gha-var
VPS_HOST,noorinalabs-deploy,.github,noorinalabs-deploy/.github/workflows/promote.yml,415,gha-var
VPS_HOST,noorinalabs-deploy,.github,noorinalabs-deploy/.github/workflows/promote.yml,793,gha-var
VPS_HOST,noorinalabs-deploy,.github,noorinalabs-deploy/.github/workflows/rollback.yml,47,gha-var
VPS_HOST,noorinalabs-isnad-graph,.github,noorinalabs-isnad-graph/.github/workflows/deploy.yml,50,gha-var
WEBHOOK_SIGNING_SECRET,noorinalabs-deploy,integration-tests,noorinalabs-deploy/integration-tests/docker-compose.test.yml,53,docker-env
WEBHOOK_SIGNING_SECRET,noorinalabs-user-service,src,noorinalabs-user-service/src/app/config.py,119,pydantic-setting
